"Codigo de via";"Clase de la via";"Particula de la via";"Nombre de la via";"Tipo de tramo ";"Nombre de la aproximacion";"Numero inicial del tramo";"Calificador del numero inicial del tramo";"Numero final del tramo";"Calificador del numero final del tramo";"Zona S E R  del tramo"
"00203700";"AVENIDA                 ";"DE    ";"CONCHA ESPINA                                   ";"par  ";"NUM";"000002";"  ";"000016";"  ";"000051"
"00203700";"AVENIDA                 ";"DE    ";"CONCHA ESPINA                                   ";"par  ";"NUM";"000018";"  ";"000034";"  ";"000051"
"00203800";"CALLE                   ";"DE LAS";"CONCHAS                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000161"
"00203800";"CALLE                   ";"DE LAS";"CONCHAS                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000161"
"00204200";"CALLE                   ";"DEL   ";"CONDE                                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00204200";"CALLE                   ";"DEL   ";"CONDE                                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00204300";"TRAVESIA                ";"DEL   ";"CONDE                                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00204300";"TRAVESIA                ";"DEL   ";"CONDE                                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00204400";"CALLE                   ";"DEL   ";"CONDE DE ARANDA                                 ";"impar";"NUM";"000001";"  ";"000999";"  ";"000041"
"00204400";"CALLE                   ";"DEL   ";"CONDE DE ARANDA                                 ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000041"
"00204500";"PLAZA                   ";"DEL   ";"CONDE DE BARAJAS                                ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00204500";"PLAZA                   ";"DEL   ";"CONDE DE BARAJAS                                ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00204900";"CALLE                   ";"DEL   ";"CONDE DE CARTAGENA                              ";"impar";"NUM";"000001";"  ";"000999";"  ";"000036"
"00204900";"CALLE                   ";"DEL   ";"CONDE DE CARTAGENA                              ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000036"
"00205000";"PLAZA                   ";"DEL   ";"CONDE DE CASAL                                  ";"impar";"NUM";"000001";"  ";"000003";"  ";"000036"
"00205000";"PLAZA                   ";"DEL   ";"CONDE DE CASAL                                  ";"impar";"NUM";"000005";"  ";"000005";"  ";"000033"
"00205000";"PLAZA                   ";"DEL   ";"CONDE DE CASAL                                  ";"impar";"NUM";"000007";"  ";"000007";"  ";"000032"
"00205000";"PLAZA                   ";"DEL   ";"CONDE DE CASAL                                  ";"par  ";"NUM";"000002";"  ";"000002";"  ";"000036"
"00205000";"PLAZA                   ";"DEL   ";"CONDE DE CASAL                                  ";"par  ";"NUM";"000004";"  ";"000004";"  ";"000033"
"00205000";"PLAZA                   ";"DEL   ";"CONDE DE CASAL                                  ";"par  ";"NUM";"000006";"  ";"000006";"  ";"000032"
"00205000";"PLAZA                   ";"DEL   ";"CONDE DE CASAL                                  ";"par  ";"NUM";"000008";"  ";"000008";"  ";"000031"
"00205100";"CALLE                   ";"DEL   ";"CONDE DE LA CIMERA                              ";"impar";"NUM";"000001";"  ";"009999";"  ";"000093"
"00205100";"CALLE                   ";"DEL   ";"CONDE DE LA CIMERA                              ";"par  ";"NUM";"000002";"  ";"009998";"  ";"000093"
"00205200";"CALLE                   ";"DEL   ";"CONDE DUQUE                                     ";"impar";"NUM";"000001";"  ";"000999";"  ";"000015"
"00205200";"CALLE                   ";"DEL   ";"CONDE DUQUE                                     ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000015"
"00205300";"TRAVESIA                ";"DEL   ";"CONDE DUQUE                                     ";"impar";"NUM";"000001";"  ";"000999";"  ";"000015"
"00205300";"TRAVESIA                ";"DEL   ";"CONDE DUQUE                                     ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000015"
"00205400";"CALLE                   ";"DEL   ";"CONDE DE ELDA                                   ";"impar";"NUM";"000001";"  ";"000999";"  ";"000044"
"00205400";"CALLE                   ";"DEL   ";"CONDE DE ELDA                                   ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000044"
"00205800";"CALLE                   ";"DEL   ";"CONDE DE LEMOS                                  ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00205800";"CALLE                   ";"DEL   ";"CONDE DE LEMOS                                  ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00205900";"CALLE                   ";"DEL   ";"CONDE DE MIRANDA                                ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00205900";"CALLE                   ";"DEL   ";"CONDE DE MIRANDA                                ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00206000";"PLAZA                   ";"DEL   ";"CONDE DE MIRANDA                                ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00206000";"PLAZA                   ";"DEL   ";"CONDE DE MIRANDA                                ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00206100";"CALLE                   ";"DEL   ";"CONDE DE PEÑALVER                               ";"impar";"NUM";"000001";"  ";"000039";"  ";"000042"
"00206100";"CALLE                   ";"DEL   ";"CONDE DE PEÑALVER                               ";"impar";"NUM";"000041";"  ";"000999";"  ";"000045"
"00206100";"CALLE                   ";"DEL   ";"CONDE DE PEÑALVER                               ";"par  ";"NUM";"000002";"  ";"000034";"  ";"000042"
"00206100";"CALLE                   ";"DEL   ";"CONDE DE PEÑALVER                               ";"par  ";"NUM";"000036";"  ";"000998";"  ";"000045"
"00206500";"CALLE                   ";"DEL   ";"CONDE DE ROMANONES                              ";"impar";"NUM";"000001";"  ";"000999";"  ";"000012"
"00206500";"CALLE                   ";"DEL   ";"CONDE DE ROMANONES                              ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000012"
"00206600";"CALLE                   ";"DEL   ";"CONDE DEL SERRALLO                              ";"impar";"NUM";"000001";"  ";"000999";"  ";"000064"
"00206600";"CALLE                   ";"DEL   ";"CONDE DEL SERRALLO                              ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000064"
"00206700";"PLAZA                   ";"DEL   ";"CONDE DE TORENO                                 ";"impar";"NUM";"000001";"  ";"000999";"  ";"000015"
"00206700";"PLAZA                   ";"DEL   ";"CONDE DE TORENO                                 ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000015"
"00206800";"CALLE                   ";"DEL   ";"CONDE DE TORRALBA                               ";"impar";"NUM";"000001";"  ";"000999";"  ";"000056"
"00206800";"CALLE                   ";"DEL   ";"CONDE DE TORRALBA                               ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000056"
"00206900";"PLAZA                   ";"DEL   ";"CONDE DEL VALLE DE SUCHIL                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000072"
"00206900";"PLAZA                   ";"DEL   ";"CONDE DEL VALLE DE SUCHIL                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000072"
"00207000";"CALLE                   ";"DEL   ";"CONDE DE VALLELLANO                             ";"impar";"NUM";"000001";"  ";"000999";"  ";"000065"
"00207000";"CALLE                   ";"DEL   ";"CONDE DE VALLELLANO                             ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000065"
"00207100";"CALLE                   ";"DEL   ";"CONDE DE VILCHES                                ";"impar";"NUM";"000001";"  ";"000999";"  ";"000044"
"00207100";"CALLE                   ";"DEL   ";"CONDE DE VILCHES                                ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000044"
"00207300";"CALLE                   ";"DEL   ";"CONDE DE XIQUENA                                ";"impar";"NUM";"000001";"  ";"000999";"  ";"000014"
"00207300";"CALLE                   ";"DEL   ";"CONDE DE XIQUENA                                ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000014"
"00207500";"CALLE                   ";"DE LOS";"CONDES DE TORREANAZ                             ";"impar";"NUM";"000001";"  ";"000999";"  ";"000043"
"00207500";"CALLE                   ";"DE LOS";"CONDES DE TORREANAZ                             ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000043"
"00207600";"CALLE                   ";"DE LOS";"CONDES DEL VAL                                  ";"impar";"NUM";"000001";"  ";"000999";"  ";"000054"
"00207600";"CALLE                   ";"DE LOS";"CONDES DEL VAL                                  ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000054"
"00207800";"PLAZA                   ";"DE LA ";"CONDESA DE GAVIA                                ";"impar";"NUM";"000001";"  ";"000999";"  ";"000062"
"00207800";"PLAZA                   ";"DE LA ";"CONDESA DE GAVIA                                ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000062"
"00208800";"CALLE                   ";"DE LA ";"CONSTANCIA                                      ";"impar";"NUM";"000001";"  ";"000999";"  ";"000052"
"00208800";"CALLE                   ";"DE LA ";"CONSTANCIA                                      ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000052"
"00209100";"CALLE                   ";"DE    ";"CONSUEGRA                                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000056"
"00209100";"CALLE                   ";"DE    ";"CONSUEGRA                                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000056"
"00209700";"CALLE                   ";"DEL   ";"CONTINENTE                                      ";"impar";"NUM";"000001";"  ";"009999";"  ";"000091"
"00209700";"CALLE                   ";"DEL   ";"CONTINENTE                                      ";"par  ";"NUM";"000002";"  ";"009998";"  ";"000091"
"00210200";"CALLE                   ";"DEL   ";"CORAZON DE MARIA                                ";"impar";"NUM";"000001";"  ";"000999";"  ";"000052"
"00210200";"CALLE                   ";"DEL   ";"CORAZON DE MARIA                                ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000052"
"00210325";"PLAZA                   ";"DE    ";"CORCUBION                                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000084"
"00210325";"PLAZA                   ";"DE    ";"CORCUBION                                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000084"
"00210400";"CALLE                   ";"DE LA ";"CORDILLERA                                      ";"impar";"NUM";"000001";"  ";"009999";"  ";"000091"
"00210400";"CALLE                   ";"DE LA ";"CORDILLERA                                      ";"par  ";"NUM";"000002";"  ";"009998";"  ";"000091"
"00211000";"CALLE                   ";"DEL   ";"CORDON                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00211000";"CALLE                   ";"DEL   ";"CORDON                                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00211100";"PLAZA                   ";"DEL   ";"CORDON                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00211100";"PLAZA                   ";"DEL   ";"CORDON                                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00211700";"CALLE                   ";"DEL   ";"CORONEL BLANCO                                  ";"impar";"NUM";"000001";"  ";"000999";"  ";"000043"
"00211700";"CALLE                   ";"DEL   ";"CORONEL BLANCO                                  ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000043"
"00212150";"PLAZA                   ";"DE    ";"LA CORRALA                                      ";"impar";"NUM";"000001";"  ";"000999";"  ";"000012"
"00212150";"PLAZA                   ";"DE    ";"LA CORRALA                                      ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000012"
"00212300";"CALLE                   ";"DE LA ";"CORREDERA ALTA DE SAN PABLO                     ";"impar";"NUM";"000001";"  ";"000999";"  ";"000015"
"00212300";"CALLE                   ";"DE LA ";"CORREDERA ALTA DE SAN PABLO                     ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000015"
"00212400";"CALLE                   ";"DE LA ";"CORREDERA BAJA DE SAN PABLO                     ";"impar";"NUM";"000001";"  ";"000999";"  ";"000015"
"00212400";"CALLE                   ";"DE LA ";"CORREDERA BAJA DE SAN PABLO                     ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000015"
"00215800";"CALLE                   ";"DEL   ";"CORREO                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000161"
"00215800";"CALLE                   ";"DEL   ";"CORREO                                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000161"
"00216100";"PLAZA                   ";"DE LAS";"CORTES                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000013"
"00216100";"PLAZA                   ";"DE LAS";"CORTES                                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000013"
