IDELEM;LOCALIZACI;NUM;TIPO;OBSERV;LON0
165;Serrano Jover;8;501;;4,56
3453;SEVILLA;1;501;;5,8
3452;SEVILLA;1;501;;16,08
2056;SEVILLA;1;501;;9,38
5024;SIERRA DE ATAPUERCA;42;501;;11,55
7936;SIERRA DE ATAPUERCA;12;501;;7,1
2288;SIERRA DE ATAPUERCA;43;501;;9,46
7935;SIERRA DE ATAPUERCA;12;501;;6,73
1197;SIERRA DE CAMEROS;1;501;;3
2998;SIERRA DEL VALLE;1;502;;10,05
2999;SIERRA DEL VALLE;2;502;;10,24
1540;SIERRA GADOR;45;501;;11,99
1190;SIERRA JAVALAMBRE;2;501;;7,44
2633;SIERRA SALVADA;2;501;ONCE 2011/339644;7,88
132;SILVA;8;501;;6,6
7131;SILVANO;91;502;;8,09
7130;SILVANO;106;502;;8,29
781;SILVANO;73;501;;8,23
780;SILVANO;53;502;;7,93
4322;SILVANO;24;502;;7,47
782;SILVANO;80;501;;7,79
1818;SIMON BOLIVAR;2;501;;9,86
2532;SINESIO DELGADO;64;501;;10,38
2540;SINESIO DELGADO;62;501;;5,94
2539;SINESIO DELGADO;62;501;;8,35
703;SINESIO DELGADO;20;501;;7,06
8098;SINESIO DELGADO;7;501;;8,49
7785;SINESIO DELGADO;64;501;;7,22
1694;SINESIO DELGADO;1;501;;12,07
2538;SINESIO DELGADO;62;501;DISPONE DE CONTROL FOTO-ROJO;14,05
2028;SINESIO DELGADO;12;501;;12,47
2029;SINESIO DELGADO;12;501;;5,52
2964;SINESIO DELGADO;9;502;;14,07
1693;SINESIO DELGADO;1;501;;6,58
1853;SINESIO DELGADO;4;501;;4,53
1856;SINESIO DELGADO;5;501;;12,81
1507;SINFONIA;1;501;;7,33
8117;SIRIO;34;501;;6,84
5;SIRIO;42;501;;8,9
4;SIRIO;42;501;;4,3
2;SIRIO;34;501;ACCESO A CENTRO DE SALUD;4,39
3;SIRIO;19;501;ACCESO A CENTRO DE SALUD;16,3
1290;SITIO DEL ESCORIAL;2;501;;7,44
1958;SOCUELLAMOS;13;501;;8,35
2689;SOR ANGELA DE LA CRUZ;13;501;;11,75
2691;SOR ANGELA DE LA CRUZ;11;501;;24,23
2504;SOR ANGELA DE LA CRUZ;5;501;;11,58
2692;SOR ANGELA DE LA CRUZ;30;501;;9
2502;SOR ANGELA DE LA CRUZ;3;501;;11,22
7948;SOR ANGELA DE LA CRUZ;1;501;;11,07
2693;SOR ANGELA DE LA CRUZ;35;501;;5,98
1060;SOR ANGELA DE LA CRUZ;43;501;;5,5
2106;SOR ANGELA DE LA CRUZ;27;501;;9,48
1061;SOR ANGELA DE LA CRUZ;40;501;;9
2688;SOR ANGELA DE LA CRUZ;20;501;;7,93
5822;SOR ANGELA DE LA CRUZ;4;501;;11,38
2107;SOR ANGELA DE LA CRUZ;26;501;;9,84
2023;SOR ANGELA DE LA CRUZ;1;501;;10,44
5823;SOR ANGELA DE LA CRUZ;6;501;;11,16
603;Sorzano;1;501;;9,36
853;SUECIA;36;501;ACCESO A CENTRO ALUMNOS ESPECIALES, CARTEL EN MEDIO DE BARBACANA;11,78
860;SUECIA;1;501;;15,32
6870;SUECIA;0;501;;12,44
6872;SUECIA;0;502;ACCESO A PARROQUIA;11,03
852;SUECIA;79;502;;11,02
2191;SUERTES;0;502;;10,81
2189;SUERTES;0;502;;12,99
8111;SUERTES;0;501;;12,96
8109;SUERTES;0;501;;13
7888;SUERTES;42;501;;13,1
2553;SUERTES;68;501;ACCESO A CENTRO COMERCIAL;12,78
7886;SUERTES;46;501;;13,1
350;TAMARINDO;2;501;ACCESO A CENTRO COMERCIAL.TAPA DE REGISTRO EN CALZADA;8
850;TAMPICO;83;501;;12,06
2836;TEJO;0;501;;6,13
233;TERESA LOPEZ VALCARCEL;2;501;;6,39
2082;THALER;0;501;;9,3
2080;THALER;0;501;;9,17
2081;THALER;0;501;;9,59
200;TOLEDO;125;501;;11,9
2781;TOLEDO;177;501;;10,17
178;TOLEDO;35;501;;8,73
316;TOLEDO;187;501;;12,06
206;TOLEDO;118;501;;9,61
207;TOLEDO;127;501;;9,84
299;TOLEDO;134;501;;9,64
304;TOLEDO;161;501;;10,8
2780;TOLEDO;174;501;;10,21
211;TOLEDO;59;501;;10,5
303;TOLEDO;164;501;;10,3
317;TOLEDO;180;501;;11,1
306;TOLEDO;159;501;;10,8
300;TOLEDO;141;501;;10,7
259;TOMAS BORRAS;17;501;;6,7
2030;TOMELLOSO;1;501;;7,01
923;TORQUEMADA;6;501;;12,25
925;TORQUEMADA;4;501;;15,98
602;TORRELAGUNA;91;501;;5,85
596;TORRELAGUNA;109;501;;9,5
600;TORRELAGUNA;125;501;;10,71
2331;TORRELAGUNA;61;501;GR.9  PETICION ONCE 2010/259889;15,31
601;TORRELAGUNA;125;501;;7,96
597;TORRELAGUNA;106;501;;8
604;TORRELAGUNA;74;501;;12,7
606;TORRELAGUNA;69;501;;11,8
1347;TORRELAGUNA;64;501;;10,35
1348;TORRELAGUNA;66;501;;10,06
646;TORRELAGUNA;1;501;TAPAS DE REGISTRO EN CALZADA;9,77
7435;TORRELAGUNA;9;501;TAPAS DE REGISTRO EN CALZADA;11,84
2580;TORTOSA;2;501;ACCESO A COLEGIO;4,9
2948;TOSCANA;0;501;;6,66
2947;TOSCANA;57;501;;7,14
2862;TOSCANA;59;501;;6,98
1819;TOTANA;0;501;;8,29
2520;TRAFALGAR;1;501;;12,8
753;TRAFALGAR;36;501;;18,55
6680;TRANVIA DE ARGANDA;0;501;;6,58
1137;Traves?a Costa Brava;0;502;;9,6
139;TRES CRUCES;14;501;;3,5
7380;TUMACO;0;501;;6,05
3783;ULISES;13;501;PROXIMO A PLAZA PMR;16,83
5399;UNANIMIDAD;0;502;;13,87
2620;URUGUAY;6;501;;8,39
2619;URUGUAY;15;501;;8,29
824;VADO;1;501;;5,05
2857;VALDEBERNARDO;3;501;ACCESO A CENTRO DE SALUD Y POLIDEPORTIVO;12,53
2855;VALDEBERNARDO;23;501;ACCESO A CENTRO RELIGIOSO. SUMIDERO EN BARBACANA;12,02
2017;VALDERREY;35;501;;15,54
411;VALDERRIBAS;53;501;;4,94
408;VALDERRIBAS;46;501;;4,61
2531;VALDERRODRIGO;27;501;;11,39
907;VALDETORRES DEL JARAMA;0;501;;9,87
908;VALDETORRES DEL JARAMA;0;501;;11,09
913;VALDETORRES DEL JARAMA;21;501;;9,94
912;VALDETORRES DEL JARAMA;10;501;;9,23
916;VALDETORRES DEL JARAMA;0;501;;9,16
915;VALDETORRES DEL JARAMA;29;501;;8,95
2727;VALENCIA DE DON JUAN;1;501;;10,68
717;Valle de Enmedio;2;501;;6,53
718;Valle de Enmedio;1;501;;6,86
1259;VALLE DE ORO;50;501;;7,31
2820;VALLE DE ORO;31;501;ACCESO A ESCUELA INFANTIL Y COLEGIO;14,22
1677;VALLE DE PINARES LLANOS;1;501;;14,32
1535;VALLE INCLAN;1;501;;7,11
8096;VALLEHERMOSO;90;501;;8,48
1498;VALLEHERMOSO;56;501;;8,6
1502;VALLEHERMOSO;92;501;;7,81
1487;VALLEHERMOSO;116;501;;9,2
1224;VALMOJADO;119;501;;12,43
5269;VALMOJADO;209;502;ACCESO A PARQUE;3,8
2012;VALMOJADO;37;501;ADCIONALMENTE EJECUTAR OREJETA LINEA;17,01
1620;VALMOJADO;91;502;ACCESO A PARQUE;8,9
7749;VALMOJADO;49;502;ACCESO A PARQUE;3,8
1228;VALMOJADO;295;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE - ALUCHE;12,17
1225;VALMOJADO;209;502;ACCESO A PARQUE;6,81
7748;VALMOJADO;91;502;ACCESO A PARQUE;3,7
1827;VALMOJADO;49;502;ACCESO A PARQUE;9
1227;VALMOJADO;295;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE - ALUCHE;10,3
1222;VALMOJADO;121;501;ACCESO A PARQUE;13,14
141;VALVERDE;1;501;;3,22
7072;VEINTICINCO DE SEPTIEMBRE;0;502;;7,81
7071;VEINTICINCO DE SEPTIEMBRE;0;502;;7,69
894;VEINTICINCO DE SEPTIEMBRE;1;501;;10,24
895;VEINTICINCO DE SEPTIEMBRE;1;501;;10,16
530;VELAZQUEZ;97;501;;20,03
478;VELAZQUEZ;125;501;;15,47
528;VELAZQUEZ;95;501;;17,88
1177;VELAZQUEZ;143;501;;20,78
1175;VELAZQUEZ;145;501;;14,4
1178;VELAZQUEZ;139;501;;16,24
525;VELAZQUEZ;81;501;ACCESO A COLEGIO;19,8
522;VELAZQUEZ;79;501;FAROLA EN BARBACANA;19,8
744;VELAZQUEZ;33;501;;15,8
476;VELAZQUEZ;123;501;TAPAS DE REGISTRO EN CALZADA;9,3
3380;VELAZQUEZ;87;502;;19,8
2004;VELAZQUEZ;86;501;;19,8
2002;VELAZQUEZ;136;501;;18
2001;VELAZQUEZ;134;501;;16,87
4579;VELAZQUEZ;123;501;;2,58
2146;VELAZQUEZ;35;501;;15,03
3029;VELAZQUEZ;67;501;;19,8
1737;VELAZQUEZ;82;501;;16,7
715;VENTISQUERO DE LA CONDESA;23;501;;14,06
716;VENTISQUERO DE LA CONDESA;22;501;;17,97
4074;VENTISQUERO DE LA CONDESA;0;501;;8,84
78;VENTISQUERO DE LA CONDESA;28;501;;18,22
1136;VENTISQUERO DE LA CONDESA;44;501;ACCESO CLINICA CEMTRO, RESIDENCIA DE MAYORES Y PARQUE;15,35
1674;VENTISQUERO DE LA CONDESA;8;501;;17,95
4073;VENTISQUERO DE LA CONDESA;0;501;;9,14
1676;VENTISQUERO DE LA CONDESA;9;501;;18,38
2089;VENTURA RODRIGUEZ;1;501;;5,1
5405;VERBENA DE LA PALOMA;0;501;;7,64
5417;VERBENA DE LA PALOMA;0;501;;13,4
5410;VERBENA DE LA PALOMA;0;502;;9,21
550;VERBENA DE LA PALOMA;3;501;;12,2
2035;VERBENA DE LA PALOMA;0;501;;7,3
7945;VERDAD;1;501;;7,48
2819;VIA CARPETANA;173;501;;10,98
1310;VIA CARPETANA;207;501;TAPA REGISTRO EN CALZADA;11,5
1655;VIA CARPETANA;55;502;;11,9
1311;VIA CARPETANA;207;501;TAPA REGISTRO EN CALZADA;8,65
1657;VIA CARPETANA;77;501;;10,17
2807;VIA LUSITANA;76;501;;7
2808;VIA LUSITANA;76;501;;7
2809;VIA LUSITANA;153;501;;6,86
2806;VIA LUSITANA;76;501;;8,39
2801;VIA LUSITANA;0;502;;12,67
1302;VIA LUSITANA;153;501;;5,68
1301;VIA LUSITANA;153;501;;8,73
2563;VIA LUSITANA;0;501;;7
1273;VIA LUSITANA;1;501;;8,04
2564;VIA LUSITANA;0;501;;10,99
1274;VIA LUSITANA;1;501;;7,3
2800;VIA LUSITANA;0;502;;7,09
2810;VIA LUSITANA;153;501;;7
1275;VIA LUSITANA;2;501;;8,73
1343;VICENTE ESPINEL;1;501;;4,31
4716;VICTOR ANDRES BELAUNDE;49;501;;6,32
1171;VICTOR DE LA SERNA;60;501;;6,7
2814;VIDAUBA;2;501;;13,43
7541;VILLAAMIL;78;502;;6,21
1821;VILLABLANCA;0;501;;8,92
1101;VILLABLANCA;0;501;ACCESO A CENTRO DE SALUD;8,91
1099;VILLABLANCA;67;501;;9,2
1820;VILLABLANCA;0;501;;8,47
1102;VILLABLANCA;0;501;ACCESO A CENTRO DE SALUD;9,14
1100;VILLABLANCA;70;501;;12,31
659;VILLAESCUSA;1;501;ACCESO A COLEGIOS;12,3
660;VILLAESCUSA;1;501;ACCESO A COLEGIOS. PROXIMO A PLAZA PMR;10,84
1126;VILLAFUERTE;23;501;;8,52
1125;VILLAFUERTE;23;501;;9,25
545;VILLALONSO;23;502;ACCESO A CENTRO DE MAYORES Y BIBLIOTECA;9,11
544;VILLALONSO;14;502;ACCESO A CENTRO DE MAYORES Y BIBLIOTECA;9,19
2458;VILLANUEVA;3;501;;3,5
41;VILLANUEVA;22;501;;6,49
40;VILLANUEVA;2;501;;3,1
1618;VILLAVICIOSA;0;501;;6,09
649;VIRGEN DE LA ALEGRIA;16;501;;8,63
648;VIRGEN DE LA ALEGRIA;16;501;;9,9
1340;VIRGEN DE LA ALEGRIA;8;502;;20,02
7429;VIRGEN DE LA ROCA;18;501;;4,16
7428;VIRGEN DE LA ROCA;29;501;;10,92
7427;VIRGEN DE LA ROCA;16;501;;7,71
7426;VIRGEN DE LA ROCA;27;501;;6,98
651;VIRGEN DE LLUC;1;501;ACCESO A PARQUE;6,04
650;VIRGEN DE LLUC;1;501;ACCESO A PARQUE;6,29
7237;VIRGEN DE LORETO;18;501;ACCESO A PARQUE;6,71
7236;VIRGEN DE LORETO;25;501;ACCESO A PARQUE;9
143;VIRGEN DE LOS PELIGROS;1;501;;6,5
634;VIRGEN DE LOURDES;42;501;;8,13
635;VIRGEN DE LOURDES;42;501;;7,31
1575;VIRGEN DEL CARMEN;86;501;;8,24
7235;VIRGEN DEL PORTILLO;1;502;ACCESO A PARQUE;6,38
644;VIRGEN DEL PORTILLO;41;501;;8,26
117;VIRGEN DEL PUERTO;3;501;ACCESO A PARQUE;17,8
1746;VIRGEN DEL PUERTO;1;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE DE PRINCIPE PIO;10,63
1747;VIRGEN DEL PUERTO;0;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE DE PRINCIPE PIO;7,36
1749;VIRGEN DEL PUERTO;0;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE DE PRINCIPE PIO;6,14
2373;VIRGEN DEL SAGRARIO;24;501;ACCESO AL PARQUE Y COLEGIO;8,21
645;VIRGEN DEL VAL;58;501;PASO PEATONES MUY ABIERTO;12,01
766;VIRIATO;1;501;;5,29
637;VITAL AZA;35;501;ACCESO A COLEGIOS;12,03
1997;VITAL AZA;106;501;0;12,04
2324;VITAL AZA;41;501;GR.8;8,11
2963;VITRUBIO;4;502;;8,31
7961;VIZCONDE DE ARLESSON;45;501;;6,31
7963;VIZCONDE DE ARLESSON;43;501;;5,37
1710;YEBENES;4;502;;8,76
1622;YEBENES;38;501;;5,3
1625;YEBENES;42;501;;8,4
7750;YEBENES;3;502;;8,62
6486;YEBENES;38;501;;9,1
1631;YEBENES;138;501;;8,27
1630;YEBENES;108;502;;9,7
1629;YESERIAS;223;501;;7,52
2783;YESERIAS;33;502;ACCESO A PARQUE MADRIDRIO;10,8
1159;YESERIAS;13;501;ACCESO A PARQUE MADRIDRIO;12,7
314;YESERIAS;1;501;ACCESO A PARQUE MADRIDRIO;18,5
313;YESERIAS;2;501;ACCESO A PARQUE MADRIDRIO;6,5
1416;YUCA;1;501;;8,21
1944;ZURBANO;62;501;;4,9
